Rhythm,vibrance,key,Decibel_Levels,mode,lyrics_amount,acoustics,instruments,bounce,valence,Beats_Speed,type,TimeLength,title,Hyperactivity,MusicEraRating,genre
5.2059,7.32,10,-5.731,0,0.2956,0.0386,0,0.298,0.101,180.04,audio_features,111961,,18.18404,12,Dark Trap
3.9999,7.24,2,-7.764,1,0.1948,0.00268,0,0.222,0.325,110.012,audio_features,199520,,35.7539,7,Rap
3.2294,9.95,7,-4.989,1,0.3876,0.00544,0.73,0.68,0.19,138.001,audio_features,387826,UPLIFTING TRANCE 2020,26.22019,19,trance
4.1406,9.5,10,-5.209,0,0.2752,8.96E-05,0.761,0.754,0.214,144.011,audio_features,453333,Psytrance Can,30.818354,9,psytrance
3.8324,9.12,7,-4.875,1,0.2828,0.00155,1.20E-06,0.204,0.606,156.073,audio_features,187187,,94.580238,4,Emotional
3.1959,6.91,6,-7.889,0,0.1972,0.0337,0.882,0.314,0.0552,113.233,audio_features,208941,,6.2504616,2,Dark Trap
6.5191,4.46,3,-9.355,0,0.2448,0.0303,1.75E-05,0.242,0.265,115.039,audio_features,135340,,30.485335,10,Rap
4.2746,8.97,2,-1.287,1,0.2408,0.000218,0.0522,0.268,0.336,150.072,audio_features,134417,HEADBANGERS:Dubstep/Riddim,50.424192,18,trap
5.5342,6.76,1,-9.802,1,0.2416,0.000329,0.803,0.1046,0.437,123.011,audio_features,343389,Dirtybird House,53.755807,8,Electro
3.9262,9.5,1,-0.738,1,1.352,0.00457,0.363,0.25,0.213,144.977,audio_features,216948,HEADBANGERS:Dubstep/Riddim,30.880101,19,trap
,6.7,2,-6.715,1,1.184,0.0564,0,0.668,0.264,139.847,audio_features,169848,,36.919608,18,Rap
4.5962,8.18,5,-5.111,0,0.964,0.0374,0,0.658,0.633,166.364,audio_features,293800,,105.308412,18,Hiphop
3.2562,7.64,0,-3.932,1,0.138,1.63E-05,0.00153,0.1772,0.426,122.018,audio_features,234480,,51.979668,7,Emotional
2.2512,6.51,7,-5.798,1,0.2044,0.0115,1.89E-05,0.872,0.0397,180.109,audio_features,173192,,7.1503273,13,Dark Trap
3.2763,5.72,2,-7.392,1,0.1168,0.373,0.000586,0.706,0.151,130.363,audio_features,105250,,19.684813,13,Dark Trap
3.0753,7.98,0,-3.272,0,0.1944,0.00258,0.00122,0.1378,0.238,195.802,audio_features,175894,,46.600876,7,Industrial Trap
4.9044,4.62,5,-10.191,0,1.624,0.126,0,0.24,0.117,180.067,audio_features,170057,,21.067839,8,Hipstter-Hop
3.4036,8.9,8,-3.924,0,0.1728,0.0002,0.891,0.236,0.197,174.015,audio_features,399095,Liquid Drum & Bass,34.280955,16,Drums & Bass
5.0652,6.35,1,-12.326,1,0.1924,0.00055,0.925,0.222,0.0398,128.992,audio_features,432960,Dark Techno Rave,5.1338816,16,techno
2.9346,9.67,1,-6.152,1,0.2388,0.000107,0.627,0.1576,0.313,139.992,audio_features,230143,Top Trance Songs EVER,43.817496,9,trance
4.8977,7.01,0,-10.158,1,0.796,0.154,0.00955,0.652,0.347,151.927,audio_features,129474,,52.718669,18,Industrial Trap
4.1071,8.89,0,-3.828,0,0.346,0.00229,0.00162,1.24,0.601,149.982,audio_features,205401,Euphoric Hardstyle,90.139182,13,hardstyle
3.2428,9.32,1,-4.31,1,1.42,0.378,2.12E-06,0.1456,0.483,109.514,audio_features,132441,,52.895262,12,Hipstter-Hop
3.3969,9.32,2,-3.97,1,0.1404,0.000203,0.859,0.878,0.0321,212.006,audio_features,235495,,6.8053926,13,Dark Trap
3.7989,7.91,5,-4.631,0,0.3088,0.0622,0.0117,0.224,0.16,149.903,audio_features,179600,Hardstyle 2020 | Updated Weekly,23.98448,10,hardstyle
4.3215,4.87,4,-8.584,0,1.408,0.121,0,0.1862,0.618,177.786,audio_features,140319,,109.871748,8,Hipstter-Hop
3.7989,3.76,8,-11.724,1,0.1336,0.832,0.97,0.496,0.365,211.762,audio_features,190262,,77.29313,12,Dark Trap
4.9982,8.89,2,-5.637,1,0.3756,0.158,0,0.45,0.802,115.009,audio_features,239375,,92.237218,3,Rhythm & Blues
4.3014,8.21,1,-5.81,1,0.64,0.00347,0,0.716,0.104,140.921,audio_features,96000,,14.655784,16,Industrial Trap
2.881,9.41,2,-3.782,0,0.1608,0.000971,0.000175,0.366,0.159,149.973,audio_features,251550,Euphoric Hardstyle,23.845707,18,hardstyle
4.1339,8.34,11,-5.032,0,1.52,0.0134,0,1.546,0.285,148.02,audio_features,207568,Headbangers:Dubstep/Riddim,42.1857,9,trap
3.7922,9.44,6,-9.594,0,0.2252,0.202,0.768,0.366,0.273,128.97,audio_features,211000,Techno Bangers: Bunker Style,35.20881,16,techno
3.2897,9.61,11,-5.541,0,0.1728,0.000446,0.0219,0.1142,0.0459,140.055,audio_features,178286,Uplifting Trance.,6.4285245,11,trance
3.417,6.01,7,-4.629,1,0.412,0.000345,0,0.282,0.38,133.151,audio_features,218707,,50.59738,8,Rhythm & Blues
4.9915,3.46,1,-7.709,1,1.324,0.00552,0,0.1762,0.112,203.911,audio_features,237240,,22.838032,17,Rap
4.3885,8.93,7,-5.127,1,0.1712,0.00243,0.00888,0.248,0.538,123.992,audio_features,178823,Tech House Essentials by Distortion,66.707696,6,Electro
5.2796,7.81,11,-1.673,0,1.444,0.0083,0.00222,1.786,0.559,150.11,audio_features,205249,Lost Lands 2019,83.91149,15,trap
3.1155,9.02,0,-5.689,0,0.2668,0.00108,0.409,0.678,0.069,150.372,audio_features,195107,Best Hardstyle ever made,10.375668,14,hardstyle
4.3081,6.14,7,-4.333,0,0.1824,0.0685,0,0.246,0.434,82.47,audio_features,128705,,35.79198,11,Rap
3.5979,9.59,10,-2.411,0,1.836,0.057,0.00657,0.1528,0.52,144.195,audio_features,100676,,74.9814,7,Hipstter-Hop
5.6012,6.88,0,-7.297,1,0.288,0.000474,0.919,0.1266,0.336,127.004,audio_features,304976,Dirtybird House,42.673344,10,Electro
2.9145,9.77,10,-2.081,0,0.436,0.0594,3.18E-05,0.1348,0.301,153.092,audio_features,213041,Q-Dance | Hardstyle | Top 100 | 2019,46.080692,13,hardstyle
3.6649,6.3,10,-8.772,0,1.972,0.0123,0.00233,0.28,0.555,192.733,audio_features,257747,,106.966815,14,Hiphop
3.1624,9.94,7,-2.521,1,1.068,0.00136,0.778,0.212,0.276,175.098,audio_features,249600,UKF Drum & Bass - All Uploads,48.327048,13,Drums & Bass
4.2076,9.61,1,-3.291,1,0.2408,4.37E-05,0.0145,0.496,0.285,128.022,audio_features,277500,Vocal Melodic Trance Top 1000,36.48627,2,trance
3.9396,9.59,1,-6.4,1,0.2304,0.000116,0.74,0.548,0.0529,145.021,audio_features,384104,PsyTrance 2020/ Progressive PsyTrance Mix,7.6716109,11,psytrance
2.4857,9.78,3,-4.188,1,0.3492,0.000304,0,0.74,0.454,199.841,audio_features,243973,,90.727814,7,Emotional
4.3349,8,9,-6.978,1,3.332,0.119,0,0.716,0.4,186.3,audio_features,169027,,74.52,14,Rap
3.2696,9.64,9,-4.506,0,0.456,0.00296,0.121,0.496,0.0847,148.008,audio_features,266161,Euphoric Hardstyle - 2020,12.5362776,17,hardstyle
5.3064,9.17,9,-7.122,1,0.2232,0.00072,0.866,1.214,0.284,128.009,audio_features,382500,techno. only. (08/02),36.354556,1,techno
4.9178,4.46,7,-8.329,0,0.158,0.167,0,0.1524,0.065,119.973,audio_features,132208,,7.798245,8,Hipstter-Hop
5.4136,9.45,5,-2.594,0,0.2432,0.0119,0.000708,0.522,0.765,144.975,audio_features,158930,RIDDIM,110.905875,2,trap
3.752,9.17,1,-3.839,1,1.596,0.0602,1.94E-05,0.932,0.758,183.802,audio_features,223307,,139.321916,1,Hipstter-Hop
5.0853,8.62,9,-8.454,1,0.2868,0.000645,0.891,0.1448,0.0329,140.021,audio_features,390796,PsyTrance 2020 By GMR,4.6066909,8,psytrance
5.4203,6.38,8,-5.646,0,1.12,0.262,0,0.906,0.608,189.786,audio_features,224043,,115.389888,3,Hiphop
5.2193,6.26,10,-7.73,0,0.268,0.0262,0.00488,0.228,0.419,140.078,audio_features,206387,,58.692682,2,Hiphop
5.9496,5.22,1,-5.867,1,0.3912,0.0427,0,0.208,0.491,98.003,audio_features,158000,,48.119473,9,Rap
3.8793,9.84,5,-7.937,0,0.468,9.49E-05,0.786,0.286,0.0399,154.996,audio_features,530225,Psytrance New Releases 2020,6.1843404,18,psytrance
5.1724,8.75,1,-10.46,0,0.1904,0.012,0.867,0.266,0.688,138.007,audio_features,337230,techno. only. (08/02),94.948816,19,techno
4.8307,7.12,5,-7.419,1,0.1416,0.0297,0.00871,0.1872,0.0722,124.02,audio_features,317212,Tech house,8.954244,15,Electro
5.1925,7.13,9,-7.64,1,0.2352,0.00131,0.0989,0.294,0.227,138.017,audio_features,208696,,31.329859,9,Dark Trap
4.5359,9.47,2,-6.176,1,0.1816,0.000122,0.825,1.446,0.425,144.975,audio_features,390621,Psytrance New Releases 2020,61.614375,13,psytrance
5.695,5.59,11,-7.397,0,1.412,0.221,1.35E-06,0.1848,0.651,176.596,audio_features,310733,,114.963996,14,Hiphop
3.35,5.16,11,-11.065,1,0.1272,0.0727,0.84,0.222,0.27,139.987,audio_features,192000,,37.79649,13,Dark Trap
3.0619,6.21,10,-5.923,1,0.552,0.218,0,0.1888,0.634,170.718,audio_features,224638,,108.235212,13,Hipstter-Hop
5.9429,6.06,11,-6.454,1,0.54,0.00771,0.765,0.1602,0.577,123.966,audio_features,201290,Dirtybird House,71.528382,11,Electro
5.092,9.24,5,-8.679,0,0.2264,0.00895,0.923,0.185,0.202,128.001,audio_features,427490,Dark Techno Rave,25.856202,7,techno
3.7319,9.49,0,-6.313,1,0.2536,0.00687,0.0221,0.702,0.304,137.995,audio_features,457265,Vocal Melodic Trance Top 1000,41.95048,7,trance
2.9011,7.78,4,-7.681,1,0.164,0.843,0,0.278,0.764,114.208,audio_features,87561,,87.254912,8,Hiphop
3.3232,8.63,2,-9.656,0,0.1712,1.16E-05,0.487,0.696,0.458,137.984,audio_features,245435,"Uplifting, Melodic Trance & Vocal Trance",63.196672,15,trance
5.7017,5.83,7,-11.824,1,1.52,0.309,0.547,0.21,0.591,160.017,audio_features,111469,,94.570047,5,Dark Trap
3.5711,9.57,6,-4.585,0,0.716,0.00348,0.0057,1.796,0.204,132.048,audio_features,242045,UPLIFTING TRANCE 2020,26.937792,5,trance
6.1506,7.43,6,-3.023,1,0.568,0.108,0,0.242,0.805,188.128,audio_features,193562,,151.44304,17,Hipstter-Hop
3.9195,6.35,6,-9.494,1,0.1384,0.121,0.000425,0.1254,0.4,154.977,audio_features,150857,,61.9908,15,Dark Trap
3.3031,6.4,0,-6.343,1,0.2556,0.121,0,0.818,0.077,128.005,audio_features,185625,Progressive Trance,9.856385,11,trance
4.1071,6.14,1,-7.235,1,0.1756,0.0143,0,0.188,0.198,187.968,audio_features,224813,,37.217664,11,Hiphop
5.6816,4.85,11,-6.432,0,0.1964,0.00126,0.011,0.0842,0.306,123.993,audio_features,408067,Dirtybird Players,37.941858,10,Electro
4.0535,9.19,11,-7.547,0,0.1656,0.000656,0.726,0.15,0.122,137.996,audio_features,500870,Psytrance Can,16.835512,9,psytrance
3.8458,6.6,2,-10.979,1,0.14,0.00367,0.786,0.21,0.0296,119.976,audio_features,288000,,3.5512896,7,Dark Trap
5.0987,7.83,1,-5.1,1,0.948,0.136,1.31E-05,1.582,0.691,168.938,audio_features,134974,,116.736158,7,Industrial Trap
5.6213,3.55,10,-13.986,1,0.408,0.0007,0,0.208,0.677,133.998,audio_features,187272,,90.716646,9,Hipstter-Hop
5.4002,8.51,10,-9.445,0,0.3848,0.00333,0.475,0.08,0.884,126.023,audio_features,411270,Tech House Elrow Secrets,111.404332,13,Electro
3.1758,9.62,5,-7.436,1,0.26,0.000502,0.567,1.186,0.451,136.009,audio_features,432353,"Uplifting Trance, Euphoric Trance",61.340059,5,trance
3.9664,9.44,9,-5.104,1,1.084,0.0575,1.17E-05,0.588,0.331,154.993,audio_features,120000,,51.302683,2,Industrial Trap
4.288,8.33,2,-2.756,1,0.2224,0.000561,0.9,0.738,0.314,138.018,audio_features,381196,PSYTRANCE BANGERS best new 2020,43.337652,6,psytrance
5.2126,5.47,2,-7.273,1,0.1956,0.346,0.000302,0.264,0.441,190.004,audio_features,242733,,83.791764,4,Pop
3.5711,7.39,5,-3.573,0,0.2408,0.029,0,0.532,0.617,162.74,audio_features,234307,,100.41058,13,Hiphop
3.35,9.67,1,-4.725,1,0.2488,0.00052,0,0.666,0.399,199.896,audio_features,214347,,79.758504,19,Emotional
5.2863,6.11,1,-8.29,1,0.1996,0.00298,0.684,0.135,0.49,122.014,audio_features,387844,Dirtybird House,59.78686,17,Electro
4.02,5.77,1,-8.17,1,1.036,0.128,0,0.574,0.131,140.944,audio_features,222560,,18.463664,18,Hiphop
3.9396,7.1,5,-5.75,1,0.116,0.025,0.474,1.008,0.447,127.992,audio_features,183750,Uplifting | Trance,57.212424,13,trance
3.0016,4.3,11,-10.111,0,0.156,0.0427,0.448,0.502,0.0767,135.939,audio_features,150023,,10.4265213,1,Hipstter-Hop
4.0133,5.92,11,-7.069,0,0.2236,0.0182,0.000121,0.23,0.334,193.952,audio_features,174587,,64.779968,11,Dark Trap
4.3751,7.6,2,-6.434,1,1.432,0.059,1.35E-05,0.654,0.657,180.3,audio_features,215840,,118.4571,11,Hiphop
2.4254,9.41,1,-2.001,0,0.1584,0.00621,0.552,0.1744,0.103,174.953,audio_features,256114,UKF Drum & Bass - All Uploads,18.020159,8,Drums & Bass
5.9429,3.78,11,-9.184,0,0.3024,0.00295,0.832,0.202,0.386,125.001,audio_features,402520,tech house,48.250386,2,Electro
5.9161,2.14,1,-9.142,1,2.148,0.107,0.000441,0.232,0.807,160.02,audio_features,99631,,129.13614,17,Hipstter-Hop
5.1523,8.07,11,-2.966,1,1.224,0.0515,0,0.222,0.364,164.844,audio_features,139845,,60.003216,14,Rhythm & Blues
4.6632,5.73,0,-8.531,1,0.3676,0.104,0,0.27,0.368,158.026,audio_features,250973,,58.153568,15,Rhythm & Blues
5.8156,8.31,1,-6.266,1,0.3828,0.00552,0.888,0.1504,0.252,125.002,audio_features,338963,Techno,31.500504,5,techno
4.9915,5.79,10,-4.75,0,1.124,0.0806,0,0.35,0.648,167.976,audio_features,224040,,108.848448,6,Hiphop
5.8558,9.92,2,-6.34,1,0.3432,0.000817,0.891,0.0298,0.907,122.975,audio_features,309268,Dirtybird Players,111.538325,16,Electro
6.0568,7.27,3,-8.615,0,0.194,0.293,0,0.27,0.384,117.945,audio_features,166780,,45.29088,12,Hipstter-Hop
4.757,5.79,1,-5.724,1,0.848,0.0171,0,0.21,0.305,163.992,audio_features,169927,,50.01756,13,Hipstter-Hop
1.0452,5.05,3,-7.576,0,0.2,0.000338,0.107,0.328,0.18,154.784,audio_features,252000,,27.86112,12,Dark Trap
5.1791,9.39,5,-6.357,1,0.1896,0.00147,0.732,0.282,0.928,125.015,audio_features,230880,tech house,116.01392,2,Electro
4.2478,9.71,10,-5.958,0,0.1356,0.00828,0.855,0.218,0.406,131.953,audio_features,355048,Techno Bangers,53.572918,19,techno
4.8575,7.82,2,-2.182,1,0.608,0.154,0,0.1324,0.428,191.064,audio_features,170830,,81.775392,9,Hipstter-Hop
2.8676,8.86,10,-4.674,0,0.3224,0.00756,0.00487,0.322,0.357,149.892,audio_features,260800,Euphoric Hardstyle,53.511444,4,hardstyle
4.4689,6.39,7,-11.07,1,0.1352,0.00493,0.784,0.27,0.0596,118.022,audio_features,292880,,7.0341112,1,Dark Trap
4.2277,9.87,10,-3.637,0,0.29,0.00143,0.855,0.1976,0.313,173.969,audio_features,360803,Liqduicity Drum & Bass,54.452297,14,Drums & Bass
2.5728,6.62,5,-10.758,1,0.156,0.00871,0.0397,0.344,0.0827,130.006,audio_features,278772,Top Trance Songs EVER,10.7514962,13,trance
4.9781,7.32,8,-4.511,1,0.416,0.0509,1.77E-05,0.454,0.339,123.994,audio_features,203373,,42.033966,18,Hipstter-Hop
3.3433,9.22,7,-5.926,1,0.332,0.0164,0.0019,0.5,0.153,136.006,audio_features,211278,Uplifting | Trance,20.808918,3,trance
4.6967,7.24,0,-5.751,0,0.58,0.267,0,0.1734,0.425,132.035,audio_features,237053,,56.114875,12,Rhythm & Blues
3.9798,9.77,1,-4.474,1,0.46,0.0891,0.65,0.552,0.431,149.987,audio_features,252797,Euphoric Hardstyle & Melodic Hardstyle,64.644397,15,hardstyle
4.7704,5.92,1,-9.341,0,1.032,0.119,0,0.4,0.424,162.736,audio_features,125269,,69.000064,7,Industrial Trap
5.427,7.07,1,-11.63,1,0.2176,0.000322,0.861,0.1988,0.671,127.005,audio_features,379858,blanc | Tech House,85.220355,17,Electro
4.5158,8.21,2,-3.137,1,1.46,0.785,1.75E-06,0.674,0.365,180,audio_features,260667,,65.7,18,Hipstter-Hop
4.4957,9.66,0,-5.146,1,0.2276,0.00611,0.734,0.1132,0.398,125.98,audio_features,289762,blanc | Tech House,50.14004,6,Electro
5.1054,6.21,0,-6.24,1,0.3464,0.61,0,0.928,0.593,120.056,audio_features,216747,,71.193208,18,Hiphop
6.0099,6.61,8,-6.2,0,1.08,0.0633,0,0.232,0.193,127.081,audio_features,334467,,24.526633,7,Rap
4.7436,9.95,8,-6.88,0,0.198,0.0021,0.698,0.1316,0.788,125.009,audio_features,234240,Dirtybird Players,98.507092,15,Electro
5.7151,7.01,8,-5.908,1,1.36,0.212,0,0.284,0.643,155.069,audio_features,147907,,99.709367,17,Dark Trap
3.4907,8.15,0,-4.132,1,0.1356,0.000499,0.88,0.236,0.0731,174.04,audio_features,321500,Liquid Drum & Bass,12.722324,15,Drums & Bass
2.6331,7.04,0,-4.234,1,0.3972,0.0379,1.53E-05,0.376,0.142,149.924,audio_features,236800,I'm a fucking Headbanger,21.289208,9,trap
3.8056,9.86,6,-5.404,0,0.2928,1.99E-05,0.686,0.586,0.279,143.994,audio_features,457559,PsyTrance 2019 By GMR,40.174326,4,psytrance
5.0652,7.7,1,-3.502,1,0.1372,0.191,0,0.356,0.73,119.961,audio_features,246467,,87.57153,10,Rhythm & Blues
4.2612,5.05,1,-8.397,1,1.54,0.166,0,0.3,0.342,152.198,audio_features,180680,,52.051716,7,Hipstter-Hop
4.5426,7.02,3,-7.559,0,1.524,0.0681,0,0.424,0.248,204.622,audio_features,210347,,50.746256,6,Hiphop
2.9815,9.12,1,-6.721,1,0.1292,0.0905,0.944,0.11,0.648,170.033,audio_features,301296,Liqduicity Drum & Bass,110.181384,15,Drums & Bass
1.5946,8.26,8,-6.686,1,0.3832,0.00214,0.00116,0.208,0.208,150.07,audio_features,210862,Euphoric Hardstyle,31.21456,9,hardstyle
4.8508,6.27,6,-7.898,0,0.3712,0.000372,2.50E-05,0.218,0.424,159.935,audio_features,120625,,67.81244,2,Hipstter-Hop
5.6414,8.23,11,-6.35,0,0.1764,0.0133,0.281,1.352,0.667,124.99,audio_features,223360,tech house,83.36833,15,Electro
4.6699,4.67,9,-7.536,1,0.286,0.248,0,0.1882,0.572,164.162,audio_features,229413,,93.900664,11,Rhythm & Blues
5.5275,4.05,11,-15.297,0,0.3592,0.0664,2.67E-05,0.204,0.682,140.049,audio_features,144103,,95.513418,2,Rap
4.9781,7.67,6,-2.944,1,0.672,0.143,0,0.0842,0.82,170.539,audio_features,235133,,139.84198,19,Rhythm & Blues
3.082,7.68,11,-6.097,0,0.2532,0.00123,0.852,0.376,0.388,130.087,audio_features,216000,,50.473756,15,Dark Trap
5.2528,6.66,1,-4.794,1,0.616,0.000845,0,0.1654,0.914,149.95,audio_features,115217,,137.0543,6,Industrial Trap
3.4103,8.97,8,-3.418,0,0.1816,0.0861,0.000634,0.125,0.283,149.864,audio_features,162440,Hardstyle Remixes of Popular Songs!,42.411512,16,hardstyle
2.7336,9.92,4,-7.866,0,0.2672,0.00385,0.948,0.134,0.0675,140.003,audio_features,584580,Psytrance New Releases 2020,9.4502025,3,psytrance
2.9547,5.96,7,-7.012,1,0.444,0.0698,1.48E-06,0.32,0.138,139.778,audio_features,180480,,19.289364,18,Hipstter-Hop
3.283,8.61,11,-6.2,0,0.1756,0.00949,0.107,0.394,0.117,173.968,audio_features,297933,Liquid Drum and Bass,20.354256,12,Drums & Bass
4.1138,9.06,9,-5.405,0,0.1692,0.00558,0.775,0.236,0.183,127.984,audio_features,190250,Vocal Melodic Trance Top 1000,23.421072,19,trance
5.1724,6.48,9,-6.222,1,0.2448,0.161,0,0.538,0.741,129.966,audio_features,225560,,96.304806,17,Pop
3.2696,3.43,4,-8.985,1,0.1744,0.556,0,0.42,0.0978,205.638,audio_features,206459,,20.1113964,18,Emotional
2.4455,7.51,2,-5.429,1,1.216,0.000707,0,0.636,0.604,79.119,audio_features,248587,,47.787876,5,Rap
4.8508,4.89,6,-8.702,1,0.708,0.367,0.00141,0.392,0.377,161.928,audio_features,142238,,61.046856,18,Dark Trap
3.6448,9.8,0,-2.712,1,0.322,0.0218,0.488,0.308,0.348,135.976,audio_features,215294,,47.319648,19,Dark Trap
3.0552,9.34,3,-4.546,1,0.2732,0.00242,0.000204,0.932,0.336,150.067,audio_features,305421,Euphoric Hardstyle & Melodic Hardstyle,50.422512,18,hardstyle
3.8056,8.73,1,-5.22,1,1.06,0.0731,0,0.734,0.547,106.783,audio_features,209093,,58.410301,11,Hiphop
5.7218,6.63,2,-5.198,1,0.2704,0.0935,3.66E-06,0.1212,0.9,199.424,audio_features,223800,,179.4816,6,Rhythm & Blues
3.7654,6.52,1,-9.253,0,1.704,0.0103,0,1.114,0.545,177.987,audio_features,272467,,97.002915,17,Hipstter-Hop
2.613,7.53,10,-7.158,1,0.176,0.000714,0.0565,0.177,0.203,139.938,audio_features,238411,,28.407414,18,Dark Trap
2.9279,4.52,7,-7.291,0,0.1292,0.00953,0.000319,0.1708,0.0375,174.042,audio_features,259516,UKF Drum & Bass - All Uploads,6.526575,2,Drums & Bass
4.8441,9.76,1,-5.301,1,0.2536,0.00927,0.415,0.0862,0.347,149.996,audio_features,328416,Euphoric Hardstyle,52.048612,12,hardstyle
4.8642,6.98,5,-4.165,1,0.1724,0.049,0,0.618,0.867,143.994,audio_features,233478,,124.842798,12,Pop
3.8659,9.75,1,-0.942,0,0.8,0.00207,3.65E-05,0.324,0.42,149.953,audio_features,227200,I'm a fucking Headbanger,62.98026,4,trap
2.9212,9.65,0,-3.728,1,0.2464,8.70E-05,0,0.736,0.484,142.028,audio_features,217213,,68.741552,8,Emotional
0.8241,9.94,5,-5.93,0,0.444,0.00087,0.945,0.354,0.121,137.953,audio_features,198261,Uplifting | Trance,16.692313,6,trance
1.9162,6.6,8,-8.568,1,0.2448,0.0516,0.853,0.1846,0.149,117.518,audio_features,194394,,17.510182,4,Dark Trap
3.1423,8.44,9,-4.169,0,0.148,0.00899,1.96E-05,0.228,0.0753,149.945,audio_features,177600,Hardstlye - 2020,11.2908585,17,hardstyle
4.9044,5.01,0,-11.893,0,1.596,0.343,0,0.1202,0.583,150.354,audio_features,141558,,87.656382,8,Hipstter-Hop
5.3198,4.42,6,-14.288,0,0.2756,0.0416,0.802,0.234,0.281,125.998,audio_features,262653,techno. only. (08/02),35.405438,1,techno
5.561,9.1,9,-4.631,1,0.74,0.0455,0.000367,0.646,0.736,188,audio_features,153191,,138.368,10,Dark Trap
3.7051,8.64,2,-6.918,1,0.1828,1.55E-05,0.779,1.882,0.468,156.008,audio_features,377440,Psytrance Can,73.011744,4,psytrance
4.1808,6.57,7,-6.229,1,0.1988,0.141,7.56E-06,0.542,0.152,129.973,audio_features,191467,Uplifting | Trance,19.755896,2,trance
3.6917,8.17,8,-7.479,1,0.1276,0.0148,0.901,0.187,0.322,138.028,audio_features,256897,Top Trance Songs EVER,44.445016,14,trance
5.36,8.74,2,-9.891,1,0.3724,0.00593,0.929,0.1846,0.0658,127.98,audio_features,363495,Techno / Minimal / Hardcore/ Melodic / Dark,8.421084,10,techno
2.747,9.54,6,-5.711,0,0.248,8.69E-05,0.647,0.568,0.17,138.007,audio_features,238347,"Uplifting Trance, Euphoric Trance",23.46119,6,trance
4.8575,7.7,7,-7.421,1,0.656,0.0146,0.563,0.24,0.14,130.002,audio_features,411505,Techno,18.20028,7,techno
4.1004,9.21,7,-2.879,1,0.3392,0.0183,0,0.1152,0.453,139.986,audio_features,202173,,63.413658,18,Pop
3.5242,8.26,7,-4.198,1,0.1756,0.0368,0.00773,0.706,0.421,150.005,audio_features,200304,Euphoric Hardstyle,63.152105,16,hardstyle
5.427,6.75,1,-6.032,1,0.2208,0.00377,0.744,0.22,0.773,160.474,audio_features,161230,,124.046402,11,Dark Trap
2.8542,9.63,6,-5.373,0,0.3404,0.00545,0.773,0.742,0.0392,121.996,audio_features,243934,,4.7822432,11,Dark Trap
3.3902,9.06,9,-5.465,0,1.104,0.00366,0.0045,0.728,0.78,159.936,audio_features,144363,,124.75008,15,Dark Trap
4.7503,9.43,10,-1.015,0,0.1552,0.000302,0.632,0.358,0.368,145.034,audio_features,264004,Headbangers:Dubstep/Riddim,53.372512,14,trap
2.6867,7.36,9,-4.99,1,1.244,0.104,0.0571,0.396,0.301,200.072,audio_features,126003,,60.221672,9,Hipstter-Hop
3.7386,8.43,9,-5.067,0,0.2504,0.00324,0.845,0.544,0.308,174.066,audio_features,260533,Drum and Bass - Running 2020,53.612328,9,Drums & Bass
3.4639,7.68,0,-7.922,0,0.1916,0.0225,1.82E-05,0.41,0.383,149.928,audio_features,210112,Greatest Hardstyle Playlist,57.422424,11,hardstyle
3.9798,7.85,6,-7.598,0,1.844,0.356,2.18E-05,0.278,0.426,171.755,audio_features,220493,,73.16763,1,Hiphop
4.9245,9.37,4,-6.819,0,0.2704,0.00153,0.594,0.1614,0.308,125.011,audio_features,215040,True Techno,38.503388,9,techno
4.8374,8.91,10,-6.249,0,0.306,0.00172,0.868,0.222,0.0374,136.973,audio_features,425333,Acid Techno: Hard Techno on Acid,5.1227902,12,techno
4.0937,9.56,2,-5.576,1,0.226,0.00228,0.804,0.702,0.232,141.988,audio_features,419155,"Psy, Goa, Full on Trance",32.941216,17,psytrance
5.092,9.64,2,-5.844,1,0.2304,0.00182,0.7,0.1948,0.641,125,audio_features,248036,Tech House 2020 - Best of Techno,80.125,7,Electro
